seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.802210349194059, -1.6097914363076313, 1.0149319978995854, -1.2856660095426324, 0.5795685456162364, 0.3458581854017142, 1.5551414202022835, -0.5044691644228937, 0.22517395298405843, 0.035896662584672265]","[-0.04289267, 1.3350294, 1.5561714, -0.15869556, -1.1134893, 0.8858462, 0.83890826, -1.2860501, -1.3249744, 2.3332608]","(20, 4)",0.0001,"[-1.5431811809539795, -1.3442310094833374, 0.2074972689151764, -1.0033038854599, 0.1697235405445099, 0.6111270189285278, 1.4470586776733398, -0.4480927884578705, 0.6430857181549072, -0.06459867209196091]"
45,"[0.5610074140434663, 0.07980465943690218, 0.08375326997131953, -0.1536627707201625, 0.3873411031695232, -0.20519217119133598, -1.9417602214778804, -1.8477082741216246, -1.4307904140148686, -1.9630829509448933]","[1.0861440915963883, -0.31647042631874056, -0.004349802429782362, 0.05465730201248273, -0.1873094876110566, 0.46936310169694173, -0.4594701157523096, -1.612268316640753, -0.6190646384716202, -0.5685555117890843]","[-0.8744436, 1.0230787, -0.5116291, -0.52777904, 0.45243344, 1.4429048, -0.20460692, -1.7495885, -0.92678434, -0.21058358]","(20, 4)",0.0001,"[1.1422404050827026, -0.5622594356536865, 0.10454323887825012, -0.4306595027446747, -0.5070635080337524, 0.5186018943786621, -0.1494344174861908, -1.217309832572937, -0.7608696222305298, -0.6665548086166382]"
40,"[-0.36836396144562705, 0.06519317265661737, 1.635751843033155, 2.449605719636047, 1.5483543694146185, -0.8292807918568593, -0.32969365633440273, 1.8825053392083313, 2.7088104746043307, 1.0906967238931284]","[-0.5812837482297675, 0.226224708679752, 0.0442845071764584, 1.4762977079687007, 1.1850672469092574, 0.28909878946252787, -1.2818477371684764, 0.4883483842176247, 1.5959226716040207, 1.308324075565386]","[-0.016363986, 0.8138966, 0.5620276, 0.9669588, 1.0155419, -0.34062645, -1.8302368, -0.88789874, 0.538936, 0.40353057]","(100, 20)",0.0001,"[-0.521974503993988, 0.10245189070701599, -0.0062569379806518555, 1.454432487487793, 1.4437766075134277, 0.41049671173095703, -1.1603593826293945, 0.5051928162574768, 1.5867908000946045, 1.5145854949951172]"
26,"[-2.137207159941018, -1.548716462312171, -0.4097235362139258, 0.09950230877584003, 0.3047697198963778, 0.3717224578572047, -1.0782700431902128, -0.9204881218738453, -2.2284802823007532, 1.6278903209138331]","[-0.48619488694345114, -1.6747748323959941, -0.338907236118058, -0.03060431472841682, 0.10041403696044433, 0.22427383995143632, 0.19228911946860272, -1.1309945845017988, -0.15645906534328202, -1.8486374035991957]","[1.0511299, 0.48294798, -0.31006885, -0.51074773, -0.14362243, 0.65792155, -0.9215234, -1.0073206, -0.1780485, -0.6489794]","(50, 10)",0.001,"[-0.6922630071640015, -1.8379448652267456, -0.39025983214378357, 0.12197232246398926, 0.18387165665626526, 0.03634750843048096, 0.08817332983016968, -1.205653190612793, -0.39334335923194885, -1.5860880613327026]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.5280869158686654, 1.1532392351085459, 0.5605761649182324, 1.4208439452299326, -1.2969912013243725, -0.11195524360867126, 1.0628744722624293, 0.7542254860459678, 0.3934725587302377, 0.5804240976887466]","[0.466617, 0.28381044, 0.83513844, 0.46155232, -0.47685558, 0.7495255, 0.7229705, 1.4492732, 0.69179064, 0.28624612]","(100, 20)",0.001,"[0.5976024866104126, 1.4548676013946533, 0.4518306255340576, 1.5491087436676025, -1.3540254831314087, -0.0323714055120945, 1.0417925119400024, 1.0616137981414795, 0.20391187071800232, 0.6546637415885925]"
25,"[1.080499510070525, 2.050462369521346, 1.1660135123636166, -0.11025214627619051, -0.8275167082373214, 0.29475418043174917, 0.8726591148291903, 1.0289695655039972, 1.7528068465108266, 2.38007842498586]","[1.3557094127976588, -0.029052082451668126, 1.4487197991807568, -0.11672111117880979, -0.5354971588010836, -0.5782910618128979, 0.4994290488421691, 0.36414371129540474, 0.4366384865607027, 1.0805702505069752]","[0.56833595, 0.54389536, -1.6096375, 0.16458175, 0.46484944, 0.13732865, -0.5619357, 1.4406784, -0.35856315, 0.6713694]","(20, 4)",0.0001,"[1.6337203979492188, 0.029918193817138672, 1.6416618824005127, -0.14486807584762573, -0.3680630326271057, -0.6226152777671814, 0.7617422342300415, 0.5554248690605164, 0.6711399555206299, 1.183856725692749]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540036259, -2.401717789180623, -1.766064530845529, -0.5122459526614727, -0.44357341720360827, 0.6633123152393554, -1.43046689539637, -1.05911080225231, -0.9059390981130855, 0.5836529066401555]","[-0.19578783, -0.00595274, 0.41224283, 1.4753759, 0.58862174, 1.308455, 1.0495656, -0.4411144, 0.92047673, 0.37844262]","(20, 4)",0.0001,"[-0.7466669082641602, -2.785914182662964, -1.487523078918457, -0.9118822813034058, 0.0756511390209198, 0.8269927501678467, -1.4565057754516602, -0.9447628259658813, -1.1231000423431396, 0.9267747402191162]"
5,"[0.21598835098125613, -0.9042088904919257, -1.8090137817402674, -1.4089284280220933, 0.3948796173719372, 1.6563896397729863, 1.8222513045715725, 0.7513808381041238, 0.21509180691047064, 0.15812087009887799]","[0.6154961032275815, -0.3136113147674944, -0.7307070251522265, -1.0857750591912372, -0.36710350518281143, 0.8477930584109312, 1.036008005092716, 0.7895444422513049, -0.10497680037970286, 0.03850099236816193]","[0.7361906, -0.24672712, -0.5133361, -0.52310866, -0.34764686, 0.20372854, 0.9803734, 0.15496057, -0.40283358, 0.004165239]","(100, 20)",0.001,"[0.9790475368499756, -0.3811827600002289, -0.4966893196105957, -0.9147356748580933, -0.3053473234176636, 0.6505489945411682, 1.4046224355697632, 0.8011186122894287, -0.4623123109340668, -0.1585852950811386]"
21,"[-0.12209518045912171, -0.49232190219066185, 0.273603898841564, 0.07303147537178839, -0.8278595447446644, 0.4218687285241316, 0.2656092206333669, -1.8561907060811473, -2.323855822887737, -0.9278921284749352]","[0.3090763147491202, -0.2195393520039349, -0.38129807572068775, 0.539285732735527, -0.25194297584956593, -0.6769613656379327, 0.8711247283849197, -0.2565838212678197, -1.680694389858527, -1.0632215428628462]","[-0.9020857, -0.9826942, 0.791634, 0.84690285, 1.2135407, -0.2369854, 0.580827, 1.2283565, 0.24569426, -0.45388025]","(20, 4)",0.0001,"[0.634618878364563, -0.083253413438797, -0.4694775342941284, 0.5677075982093811, -0.3345443606376648, -0.9888202548027039, 0.9171108603477478, -0.36190712451934814, -2.037024736404419, -0.9393879771232605]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548841277082, -0.17930241731321095, -0.22761894312515607, -0.14237562011668342, 0.22756952080995563, -1.0422649249197877, -0.780998356589522, -1.0972750190895795, 0.37338283437187825, 0.23196248186598198]","[-0.15502636, -0.042187452, -1.7864933, 0.59764946, -0.90313447, 0.07202238, -0.2708289, -1.8104388, 0.110559836, -0.16133198]","(20, 4)",0.0001,"[0.01327216625213623, -0.2457626461982727, -0.22313010692596436, -0.14582490921020508, 0.38195502758026123, -1.1166075468063354, -0.6857023239135742, -1.0583159923553467, 0.5201660394668579, 0.3761221170425415]"
56,"[1.1277697917032894, -0.6167016375988958, -2.2454707975740966, -1.7216037819454042, -0.2057979258287624, -0.6431066014382045, -0.994871653897775, 0.13107371707070214, 0.08136512881196556, -0.40860584270981265]","[1.4932332608483412, -0.1504634607184563, -0.7908307717772567, -1.5521188279192026, -0.34009359626404556, 0.40560701180921566, -0.6943650736795459, -0.4511481429464359, 0.563564792873223, -0.19104600163434404]","[0.01858705, -0.15773866, 1.3792486, 1.6497173, -1.2363155, -0.6296661, -0.20538981, -0.47505066, 2.3889592, -1.2630037]","(50, 10)",0.0001,"[1.4177093505859375, -0.11040516197681427, -0.8482624292373657, -1.419975996017456, -0.691689670085907, 0.4792599678039551, -0.8449844121932983, -0.3072342276573181, 0.5063904523849487, -0.21425606310367584]"
43,"[0.2356787515456633, -1.4567976706763466, -0.6717081563961931, 0.7491927737602012, 1.8401161990665307, 1.2543654619093307, 0.4236550841755755, -0.2638848934160358, -1.8015295186173412, -1.6143054619232844]","[0.8936651462468591, -0.35428310519226647, -1.279244770599619, 0.2924188010381349, 0.7753355250100179, 1.1856339804439269, 0.16920222514247685, -0.03971924748551117, -0.35275853312716343, -1.454892218359085]","[1.2540151, -0.36529836, -1.8446162, -1.3173444, 1.3527154, 2.3154523, 2.1244783, 0.7820491, -0.53748256, -0.6294725]","(20, 4)",0.001,"[1.0061089992523193, -0.3975357413291931, -1.1289361715316772, 0.25332438945770264, 0.8445728421211243, 1.109488606452942, 0.24793167412281036, 0.010079219937324524, -0.2503584623336792, -1.3709520101547241]"
82,"[1.1636955896271974, 0.551543475212207, -1.597994601477104, -1.644474056900559, -0.35267418935987405, 1.2896146463399254, 0.921871432679185, 1.7473868639972983, 1.0418311651243877, 1.0962248815547175]","[0.12830905270612536, 0.8050191121429633, -0.06662866342206791, -1.5761020232464564, -0.5675162319840195, 0.3132955230805002, 1.1706706789352408, 0.1217490423724133, 1.2774046365626845, 0.07149047596407254]","[-0.5632289, 0.33700776, 0.5073943, -0.53971505, -0.52611434, 0.7687266, 0.89605355, -0.67019904, 0.15451203, -0.722525]","(100, 20)",0.0001,"[0.11349213123321533, 0.9310897588729858, -0.046723365783691406, -1.6035889387130737, -0.6119047999382019, 0.388502836227417, 1.2051922082901, 0.2179492712020874, 1.3198152780532837, 0.08687794208526611]"
83,"[-0.6545817741299405, 1.434024738276674, 0.34749362506855164, 0.5199948567396283, 0.721188136451574, 0.43640808211075144, 1.45987711423287, 1.1287010228834997, 1.2488000179907937, 2.319392260813648]","[-0.522174457218974, 0.27622257475845047, 1.342776828463979, -0.6297091169640003, 0.5615262322906871, 0.25777126146290946, 0.05826696061532441, 1.0999153474479924, 0.12378776999016444, 0.6801486780069295]","[-1.2342795, 0.88265085, 1.8379332, -0.10424107, 0.213057, 0.34474826, -0.23813097, 1.6371064, 0.1272568, 1.0084529]","(100, 20)",0.0001,"[-0.5400975942611694, 0.11333584785461426, 1.3841688632965088, -0.7129490971565247, 0.7672606110572815, 0.3812488317489624, 0.31129175424575806, 1.215855360031128, 0.15366268157958984, 0.8588244318962097]"
29,"[-0.3838494298390033, -0.8209339735103687, -0.29288624789992923, -0.0011933479864128516, -0.21558756453364483, -0.17361018908784606, 1.3877131053933396, 2.1533300994088713, 0.6818409273858781, 0.9164525058305746]","[-0.6444171644428858, 0.13447758071923782, -0.780661098213375, 0.28706017567068354, -0.0907570427572727, -0.1596847561649396, -0.04078152977932764, 1.3872118206961348, 1.0713009097000374, -0.3327560713990486]","[1.2575755, 0.13774803, -0.93045884, 0.52973443, 1.1207308, 1.2127305, 0.7401981, -0.63399875, -0.98337686, -1.2209904]","(50, 10)",0.0001,"[-0.5158979892730713, 0.4428946077823639, -0.6739507913589478, 0.4186929166316986, -0.013497382402420044, -0.16626963019371033, 0.11164185404777527, 1.339787483215332, 1.1520615816116333, -0.42439326643943787]"
12,"[-0.5665367880497909, 1.1403017394872068, 0.5746923468504876, 0.19917871632039397, -0.8406831135469511, -0.4668181337551374, 0.8656601854278306, 1.6994210696335283, 1.9761560482455671, -0.2601532368493624]","[-0.6552178562071084, -1.0754161444789725, 0.8887235997363578, -0.32318944194337285, 0.07716916343596436, -0.937715948294092, -0.047225411657320804, 1.0564842274852062, 1.2170319704545367, 1.4448222358644522]","[-0.30647787, -1.5793387, -1.206299, -0.31396917, -0.8063748, 2.0955515, 1.6654857, -1.6154646, -1.8631576, -0.2675095]","(50, 10)",0.001,"[-0.2110278308391571, -0.5743449926376343, 1.233514428138733, -0.4687604308128357, 0.39180105924606323, -0.9932669401168823, -0.06912392377853394, 0.9202089309692383, 0.8684470653533936, 0.9881249666213989]"
66,"[-0.8265169580268706, -1.396541205475884, -0.9167166386413339, -1.5898361819775375, -1.0119721880242576, 0.02266458331775667, -1.046561352298553, -1.9815628641834506, -0.8337163979212412, 0.7585149439450467]","[0.057208584614709956, -0.8765536993483297, -0.7143457384110743, -0.19403583117458034, -1.1529109777513697, -0.05343773901871579, 0.29910821987339936, -1.0943175271912702, -1.1086830003595143, 0.19069423532696345]","[1.176313, 0.8171643, -1.5486494, -0.9916693, 0.9878247, 0.74199116, 0.07066305, -0.4528384, -0.35332924, 0.23085591]","(50, 10)",0.0001,"[-0.010336041450500488, -0.9720724821090698, -0.443040668964386, -0.14028650522232056, -0.8495453596115112, -0.08249643445014954, 0.27775517106056213, -1.0490636825561523, -0.8214340209960938, -0.07474631071090698]"
51,"[2.7801558908965927, 1.444691466795002, 0.22295876801519848, -2.5569285765859204, -3.1433200735719717, -3.4560790809189634, -1.0621860721879726, -0.43184800559919734, -1.6916701320538288, -1.5772351497153858]","[0.7766095537212697, 1.5092634389351196, 0.049015233025471394, -0.19471922016135285, -2.2825688398236044, -1.367981174414157, -1.8097561946364975, 0.5725625674728206, -0.2891420684701895, -1.3062478105663229]","[0.25674227, 0.678674, -0.011700921, -1.4920367, -2.1863568, -1.3761986, -1.4352448, -0.51605105, -0.16614169, -1.9019824]","(100, 20)",0.0001,"[1.8670281171798706, 1.9675581455230713, 0.13372564315795898, -0.08546686172485352, -1.9729084968566895, -1.400704026222229, -1.8393309116363525, 0.7253785133361816, -0.6484298706054688, -1.271740198135376]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822034907746, -0.5842846582186091, -0.45732384995737785, 1.0275570656294004, -0.4184386889606946, 0.038510748547272045, 0.857630731623199, -0.24453221268235925, 0.38278879171452673, -1.2341201752044242]","[1.6457281, 0.076800495, -0.28859356, 0.10375388, -1.1844566, -0.84045714, 0.54687816, -0.9557823, 0.2813294, -1.6745918]","(100, 20)",0.0001,"[1.0336657762527466, -0.597604513168335, -0.4725557863712311, 0.9997029304504395, -0.43986108899116516, -0.048125118017196655, 0.874047040939331, -0.315618634223938, 0.32604244351387024, -1.191129207611084]"
57,"[0.7691340464710884, 0.340600860179081, 0.8267172167726493, 0.6635427933439457, 0.6719199264570652, 0.6416426284352383, 0.8824718242536251, -0.2160054395044846, -0.8160575970590329, -1.6902358651616616]","[-0.5756662577390124, 1.0554053436725186, -0.32285430640109547, 0.7543110795960487, 0.0614807356347043, 0.3729992154203001, 0.2300017557116876, 0.5088611178550742, -0.6585295026157592, -0.42745986164642813]","[-0.9936279, -0.5666457, -0.98942393, -1.0959954, 0.40508077, 1.2230858, -0.16162795, -0.42753553, 1.2564242, 0.5013158]","(50, 10)",0.001,"[-0.5145081877708435, 1.0574947595596313, -0.3176320493221283, 0.7895772457122803, 0.0679471343755722, 0.4129055142402649, 0.2373477965593338, 0.5164240002632141, -0.7542036175727844, -0.4213879108428955]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413580074092, 0.12240112919997226, 0.41680326545425717, 0.11208656180232766, -0.8937070487489676, 1.1141285327451378, 0.6956856715903534, 0.5043533329580804, -0.77776461699481, -0.029698015836541164]","[1.0072157, -0.7230132, -1.7886217, -1.097306, 0.5951557, -0.4201603, -0.025654104, -1.4997869, -0.39003417, -0.27419013]","(50, 10)",0.0001,"[-0.8622055053710938, 0.09430041164159775, 0.6407881379127502, 0.1842733919620514, -0.8577026128768921, 1.2607423067092896, 0.6812237501144409, 0.6073381900787354, -0.9705255031585693, -0.12145707756280899]"
48,"[1.1399513399307817, 2.430756152965367, 1.934636891961126, -0.8375189558567607, -3.010068500613653, -1.667091680285292, -0.0882044017550313, 1.0351423008721765, -0.28129497585500673, 0.049888017237669335]","[0.2527927972321449, 1.2551266866436017, 1.4636846957610739, 0.6113991855564898, -1.4947160330091367, -1.9827292073380278, -0.002639350727379197, 0.3314610517609937, 0.8491999905415278, -0.859533215171663]","[-0.04947967, 1.0536945, 0.50750613, 0.63627654, 0.70505685, 0.36420974, 0.4219404, -0.25505066, 0.28503168, 0.45299143]","(20, 4)",0.0001,"[0.47160041332244873, 1.2872403860092163, 1.6332896947860718, 0.7842391729354858, -1.2267049551010132, -2.1066951751708984, 0.30120885372161865, 0.3150423765182495, 0.8378192186355591, -0.5579608678817749]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220475105552, -0.8645520132644269, -0.30950265344731037, -0.6585186266447235, -0.13649868971573442, -0.3112248078802307, -2.3493995155345595, -0.1597158148071387, 0.894719307759013, 0.03574995230204431]","[0.10069717, -2.1603658, -1.5473518, 1.2491202, -1.4397819, 0.68709034, 1.7804931, 1.3654884, 0.76565427, 0.6767315]","(20, 4)",0.0001,"[0.780377209186554, -0.695275604724884, -0.2135300487279892, -0.5917510986328125, 0.17580430209636688, -0.1429661214351654, -2.5893101692199707, 0.0008029192686080933, 0.9857768416404724, 0.27432799339294434]"
93,"[0.20159081728108763, -0.832456530206572, -2.34844928464669, -2.406744084546449, -0.626592421845463, -0.004427805454655487, -0.28116451627828387, -0.6482656161166611, -1.5171044233122044, -3.143487794109255]","[0.595424953252961, -0.21354165075029516, -0.6627042494130758, -1.6853620546989365, -1.1050245879281169, 0.2366410515033153, -0.08846207416375293, -0.23876621576282497, -0.4213096374250091, -1.099191184232291]","[-0.49936265, -1.4761395, -1.569045, -0.6776036, 0.06723766, -0.003510308, 1.5821582, 1.3286504, 0.51143134, 1.6334381]","(50, 10)",0.0001,"[0.3793240189552307, -0.2838823199272156, -0.8083634972572327, -1.793539047241211, -1.0191302299499512, 0.5034892559051514, -0.10191349685192108, -0.36078619956970215, -0.2871319651603699, -1.1834948062896729]"
17,"[1.9776637326387456, 2.2808021325809653, 2.317044702502045, -0.7175141667587497, -2.1281041285195292, -0.8441584517729043, 1.7475194681679131, 1.3316694908239595, -1.3700210622760884, -1.811697341144787]","[1.156218373636755, 0.6947561258027226, 1.1927028964731252, 0.9360993840860329, -1.5657279365541836, -0.9571450470604014, 0.19501390176518796, 1.6099732135787765, 0.015507159076137977, -1.4957714905997983]","[0.6095436, 1.0363773, 0.6204768, 0.4074791, -0.82319105, -0.06689196, 0.8245553, -0.31781566, -0.35111952, -0.46761104]","(50, 10)",0.0001,"[1.1282833814620972, 0.7462183237075806, 1.1486221551895142, 0.7966058254241943, -1.5576096773147583, -0.6178444623947144, 0.21293029189109802, 1.6099594831466675, -0.20333877205848694, -1.3637663125991821]"
22,"[0.9349710626244665, -1.0079803653464618, -2.2617010906704964, -2.5296775664849687, -2.1989700420724487, 1.0566217251543857, 2.9441932554597017, 1.7987345947809725, 0.7229064106424254, -0.22990473319400817]","[1.2545323584479693, 0.014749312019428584, -1.1410156448155417, -1.2848419367211983, -1.116619712721161, -0.8159186639846063, 1.820548948682597, 1.639719028598619, 0.16227139220006104, 0.0571184187179008]","[-1.230657, 0.1728537, 1.1117846, 1.2079573, -2.200386, -0.9436812, 0.30790004, 0.2042309, -1.2177118, -0.22622468]","(50, 10)",0.0001,"[1.4832823276519775, 0.10127773880958557, -1.1974220275878906, -1.1862702369689941, -1.0722167491912842, -0.8554168939590454, 1.5303012132644653, 1.5959484577178955, 0.2218497097492218, 0.012525469064712524]"
9,"[2.3564076519401875, 0.08026659789866364, -1.0184116336690976, 0.7731049242622018, 0.6259768819617235, -0.6362086120037269, -0.8481798523509172, -0.3844170283470339, -1.0025075425906094, -0.23450906292930995]","[1.0584677749552682, 1.4923364637618968, -1.122379125503358, -0.5800851155402456, 1.193742103385336, -0.05870948624293382, -0.7418996493059715, -0.33151319434935506, 0.014819599365779701, -0.7975415092483881]","[0.77163357, 1.5583775, -0.2345759, -0.42403182, 1.3398778, -0.37125504, 0.30772376, -0.25619823, 0.29090542, -1.0364045]","(100, 20)",0.0001,"[0.9709434509277344, 1.7705010175704956, -1.0863910913467407, -0.11716961860656738, 0.9300131797790527, 0.13196629285812378, -1.0923690795898438, -0.27712202072143555, -0.005285739898681641, -0.6456001996994019]"
23,"[-0.9623806480473136, -1.6709087756701242, -0.27783964327840793, -0.9500816447829181, -1.8826477468168035, -1.8395970086951476, -1.2454507077305115, 0.5701247373579653, 3.578944774899174, 2.747911711687151]","[0.22445779088600898, -0.7196011912853146, -0.8955135842721336, 0.623586842566207, -0.9838691679522027, -0.9860855733164424, -0.6569630702756915, -0.2732891380289769, 0.9986625806476012, 2.608809982477677]","[-0.3752726, -1.2596308, -0.96662414, 1.9394063, 1.3494672, 1.0431591, -0.049810067, -1.0210482, 0.85613644, 0.4116834]","(50, 10)",0.001,"[-0.20531871914863586, -0.5465849041938782, -0.8158540725708008, 0.7146260142326355, -0.8293553590774536, -1.0495107173919678, -0.5409600734710693, -0.17409385740756989, 0.8631000518798828, 2.488553047180176]"
49,"[2.14139299167754, 0.737526324612608, -2.695596445213911, -2.1341644105411124, 0.6657921220924975, 1.325673640268029, 0.9371901206099983, 1.7274604421408803, 1.7147301263003336, 0.6381771095028151]","[0.8043065297502421, 1.3395788166162892, -0.27351603363580324, -2.487694272643738, -0.16550447105785415, 1.3650768305006822, 0.37386154486518586, 0.18461263562942287, 1.279748431601233, 0.7093535348876685]","[-0.7892096, 1.8580295, 1.1033965, 0.680868, -0.9918572, -0.7785593, 1.0469577, 1.189061, 1.1955597, -1.8966947]","(20, 4)",0.0001,"[0.7508955001831055, 1.4532290697097778, -0.3843805491924286, -2.409257650375366, -0.03395769000053406, 1.3020960092544556, 0.4667436480522156, 0.2209509313106537, 1.278400182723999, 0.7810553908348083]"
95,"[-1.8408205377327054, -0.03628414253457146, 0.47017977591069965, -2.5357434101446676, -2.625633797650085, -2.178204033737437, -0.8323780526776967, 1.887831065411457, 0.7018165890233634, -1.0450361336430805]","[-0.4618821122228167, -1.0395328575333243, 0.8195158568388687, 0.10628075812606153, -2.414362866492451, -0.7737494317514252, -1.0161757398574354, 0.17485658361555428, 1.814781226655481, -0.5450072462707811]","[-0.6574275, -0.86322206, 0.50408244, 0.31710893, -1.2067468, -1.0153432, -0.4333032, 0.055556975, 2.2122986, 0.18021329]","(100, 20)",0.0001,"[-0.15197214484214783, -1.1635856628417969, 0.9526185989379883, -0.5442135334014893, -1.9791585206985474, -0.8611984252929688, -0.5536736249923706, -0.09273263812065125, 1.711115837097168, -0.15111207962036133]"
