seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
49,"[2.14139299167754, 0.737526324612608, -2.695596445213911, -2.1341644105411124, 0.6657921220924975, 1.325673640268029, 0.9371901206099983, 1.7274604421408803, 1.7147301263003336, 0.6381771095028151]","[0.8043065297502421, 1.3395788166162892, -0.27351603363580324, -2.487694272643738, -0.16550447105785415, 1.3650768305006822, 0.37386154486518586, 0.18461263562942287, 1.279748431601233, 0.7093535348876685]","[0.43209153, 0.71178156, 0.51323324, 0.17650352, 1.4969361, 0.39986068, -0.35824978, -1.5332446, 0.49561512, 0.6258948]","(50, 10)",1e-05,"[0.7975372672080994, 1.2810940742492676, -0.3103596568107605, -2.556709051132202, -0.055207476019859314, 1.2935478687286377, 0.7620260715484619, 0.21991029381752014, 1.2782444953918457, 0.6568846702575684]"
14,"[0.5056551689111879, 1.2698229884982295, 1.8669604770978578, 2.0663476828423546, 0.21897598581297573, -0.9528005740642272, -0.41287904739377845, 1.4393575748899095, 0.9622441119074492, 1.907505078818939]","[-0.494741129151717, 0.47585247699479916, 0.7074911636972763, 0.9508549249380589, 0.8752020115777207, -0.8486568578051596, -0.7429827043237693, 0.04827931339529773, 1.2949362873708512, -0.14636257782953532]","[-0.2793665, 0.4799963, 0.99712574, 1.02173, 1.0109448, -0.8490193, -1.4151438, -0.14280394, 1.2177538, 0.08981848]","(100, 20)",1e-05,"[-0.4567793607711792, 0.30872058868408203, 0.6313982009887695, 0.9664685726165771, 0.8189382553100586, -0.8972804546356201, -0.7090657949447632, 0.09366750717163086, 1.27166748046875, -0.272174596786499]"
93,"[0.20159081728108763, -0.832456530206572, -2.34844928464669, -2.406744084546449, -0.626592421845463, -0.004427805454655487, -0.28116451627828387, -0.6482656161166611, -1.5171044233122044, -3.143487794109255]","[0.595424953252961, -0.21354165075029516, -0.6627042494130758, -1.6853620546989365, -1.1050245879281169, 0.2366410515033153, -0.08846207416375293, -0.23876621576282497, -0.4213096374250091, -1.099191184232291]","[0.47613376, -0.12397794, -0.43646312, -0.9648683, -0.8054361, 0.62809247, 0.20734751, -0.41530252, -0.32686397, -0.27002305]","(100, 20)",1e-05,"[0.3689345121383667, -0.3533931374549866, -0.783798336982727, -1.770093560218811, -1.0183295011520386, 0.5252523422241211, 0.1267579048871994, -0.36147361993789673, -0.41975802183151245, -1.1105389595031738]"
67,"[-0.10932086797793605, -2.3759584597037526, -0.27903187809677243, 0.9552127848679067, 0.16574953757049932, -0.9983664309168176, -0.9120398214521346, -0.9474899843698715, -1.1983056533258027, -0.31428371150315515]","[1.677251500460844, -1.3381555354713945, -1.6499418965888388, 0.9848224469504184, 0.574648424143449, -0.31396009010545733, -0.8387154765409149, -0.2575028753972636, -0.5336929427077995, -0.650181409163805]","[1.1210935, -0.6805597, -1.4667968, 0.42118576, 1.3291715, -0.37194508, -0.9471739, -0.51835555, -0.48734382, -0.6472207]","(100, 20)",1e-05,"[1.7489569187164307, -0.9386381506919861, -2.2956149578094482, 1.285503625869751, 0.28226932883262634, -0.1295802891254425, -0.9974299669265747, -0.23321732878684998, -0.6417307257652283, -0.6216461062431335]"
55,"[0.9385057848644893, 0.4611060020433973, -0.7800011553020153, -1.16336574100135, 0.24006685469578415, 0.9343065873976425, 1.7347838283635246, 1.392368765525556, 0.9443571039674578, 1.4741979605798183]","[0.01919977144050522, 0.9445939943766618, -0.19160403014056093, -0.7725985027704652, -0.5591570283854266, 0.7551200249281451, 0.5078446919972052, 1.136495259810522, 0.3652250066196633, 0.3369149255735505]","[0.21029696, 1.0448263, -0.03253897, -0.29406074, -0.70158315, 0.89010674, 0.9570415, 1.4428676, 0.9291408, 0.5867596]","(100, 20)",1e-05,"[0.28860482573509216, 1.0342521667480469, -0.32270291447639465, -0.8255397081375122, -0.5866626501083374, 0.7908451557159424, 0.6100845336914062, 1.0017507076263428, 0.3539421260356903, 0.27176305651664734]"
12,"[-0.5665367880497909, 1.1403017394872068, 0.5746923468504876, 0.19917871632039397, -0.8406831135469511, -0.4668181337551374, 0.8656601854278306, 1.6994210696335283, 1.9761560482455671, -0.2601532368493624]","[-0.6552178562071084, -1.0754161444789725, 0.8887235997363578, -0.32318944194337285, 0.07716916343596436, -0.937715948294092, -0.047225411657320804, 1.0564842274852062, 1.2170319704545367, 1.4448222358644522]","[-0.54059625, -1.0051668, 1.0877467, -0.27266318, -0.25622964, -1.6413685, -0.09795398, 1.0381619, 0.38538003, 0.7739484]","(100, 20)",0.0001,"[-0.25256627798080444, -0.38612839579582214, 1.1811144351959229, -0.23128733038902283, 0.3763663172721863, -0.9251272082328796, 0.09467703104019165, 0.7342570424079895, 0.8880332112312317, 0.8590380549430847]"
81,"[-0.5811029134529359, 0.4310004762787655, 0.6375594550160434, -0.18088458138817717, 0.11779146978495952, 1.0227561550962823, 0.8887016571627435, 0.16692453209748487, 1.3827431017558145, 2.904046528960264]","[0.34705022487489934, -0.6592954249658236, 0.7647819225303542, 0.13046455534006848, -0.3059316163431158, 0.30868707299182974, 0.7327524622640604, 0.29925864246952394, -0.08338426004351966, 1.2809102722522356]","[-0.24312903, -1.339486, 0.9842945, -0.66972613, -0.51063746, 0.93466336, 0.6464615, -0.03053955, -0.17189024, 1.3981202]","(100, 20)",0.0001,"[0.1564333438873291, -0.6423327326774597, 0.9406442642211914, 0.24618932604789734, -0.3551109731197357, 0.1322329342365265, 0.8822484016418457, 0.2015480101108551, -0.1281660497188568, 1.2628958225250244]"
66,"[-0.8265169580268706, -1.396541205475884, -0.9167166386413339, -1.5898361819775375, -1.0119721880242576, 0.02266458331775667, -1.046561352298553, -1.9815628641834506, -0.8337163979212412, 0.7585149439450467]","[0.057208584614709956, -0.8765536993483297, -0.7143457384110743, -0.19403583117458034, -1.1529109777513697, -0.05343773901871579, 0.29910821987339936, -1.0943175271912702, -1.1086830003595143, 0.19069423532696345]","[0.23939106, -1.3733715, -0.632768, -0.2947531, -0.4437262, -0.3710164, 0.22243689, -0.8470948, -1.4344225, -0.5635229]","(100, 20)",1e-05,"[0.13468801975250244, -0.7698092460632324, -0.592077374458313, -0.08665013313293457, -0.992377519607544, 0.10369408130645752, 0.2990509271621704, -0.8857212066650391, -0.9097614288330078, 0.3096417188644409]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548841277082, -0.17930241731321095, -0.22761894312515607, -0.14237562011668342, 0.22756952080995563, -1.0422649249197877, -0.780998356589522, -1.0972750190895795, 0.37338283437187825, 0.23196248186598198]","[1.2118666, 0.28601745, 1.3871067, 0.5763171, -0.13037047, 0.80789936, 0.28218186, -0.5665294, 0.84278464, 1.0042374]","(50, 10)",0.0001,"[0.006240271031856537, -0.2087719738483429, -0.23146310448646545, -0.15373268723487854, 0.24520084261894226, -1.1064478158950806, -0.732932448387146, -1.0667357444763184, 0.5036442875862122, 0.2340615689754486]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413580074092, 0.12240112919997226, 0.41680326545425717, 0.11208656180232766, -0.8937070487489676, 1.1141285327451378, 0.6956856715903534, 0.5043533329580804, -0.77776461699481, -0.029698015836541164]","[-1.6249948, -0.29025897, 0.39905506, -0.038046066, -1.3761697, 0.4907701, 0.6915504, 0.56148535, -0.78215563, -0.3415141]","(100, 20)",1e-05,"[-1.103435754776001, 0.060851603746414185, 0.3633539378643036, 0.16890859603881836, -0.889153003692627, 1.1489285230636597, 0.6816394329071045, 0.5250722169876099, -0.6886855363845825, -0.13961395621299744]"
5,"[0.21598835098125613, -0.9042088904919257, -1.8090137817402674, -1.4089284280220933, 0.3948796173719372, 1.6563896397729863, 1.8222513045715725, 0.7513808381041238, 0.21509180691047064, 0.15812087009887799]","[0.6154961032275815, -0.3136113147674944, -0.7307070251522265, -1.0857750591912372, -0.36710350518281143, 0.8477930584109312, 1.036008005092716, 0.7895444422513049, -0.10497680037970286, 0.03850099236816193]","[0.68071026, -0.41281492, 0.078406125, -0.86657983, -0.25387913, 0.77057207, 0.9487713, 0.79744, -0.080679975, 0.009244597]","(100, 20)",0.0001,"[0.7998406291007996, -0.33239835500717163, -0.8569520115852356, -1.0570858716964722, -0.2894498109817505, 0.8804115056991577, 1.2441751956939697, 0.9458427429199219, -0.05214865505695343, -0.26145684719085693]"
13,"[1.4793128611023205, 0.591042788834431, 0.3477782217475577, -0.806349611187325, -0.9062769035464382, 0.05592871077716732, 0.20916445777627946, -1.3139142763056653, -2.753412723668258, -2.3515827973302845]","[1.3635882169555849, 0.39423311404448613, 0.20574807604961282, 0.17493091898737567, -0.8586789620260133, -0.2716499920349156, 0.2865482657520384, 0.00586822524030034, -1.217918064509364, -1.7062703605949012]","[1.0220674, 0.5766986, 0.09066753, -0.075996816, -0.65671897, -0.16118675, 0.6778697, -0.021545377, -0.7138475, -1.0376033]","(100, 20)",0.0001,"[1.3492380380630493, 0.2864314913749695, -0.007882386445999146, 0.011146381497383118, -0.8945170640945435, -0.14794963598251343, 0.096702441573143, -0.024261370301246643, -1.2519123554229736, -1.6000750064849854]"
72,"[0.33601750436686517, 0.44696086144959624, 1.5477168592623303, 0.9089844435908385, 0.08969874285455368, 1.1288989688706905, 1.1573235341285844, 0.644995806543942, 0.8025087475155676, 0.618384834647737]","[-0.49659825434637983, 0.7360499890535325, -0.06723705786356618, 1.329858565555967, -0.2534944331774924, -0.0009779421810754696, 0.998846954159118, 0.24665470792049013, 0.17872211707993674, 0.47878352028263726]","[-0.64484143, 0.50786877, 0.2155341, 1.3281547, 0.046715144, -0.05703771, 1.3998466, 0.5493244, 0.17961198, 0.264686]","(100, 20)",1e-05,"[-0.8305812478065491, 0.9123230576515198, -0.08580808341503143, 1.1496108770370483, -0.10403411090373993, 0.04209049046039581, 0.886854350566864, 0.32895857095718384, 0.1267293244600296, 0.41376298666000366]"
69,"[-0.16234568459449816, -0.2936882445415183, -2.30238624114441, -1.693834438789145, 0.2620232653263378, 2.012165567982864, -0.002596373005707031, -0.5044192760117522, 0.890082937014962, 1.8203041144753023]","[0.5385776662267012, -0.46650508160318493, -0.07899953763253081, -1.931383819672047, -0.26434543832379964, 0.8215413297056062, 1.477075973637032, -1.0280614757278665, -0.16448201862144365, 0.9856732512105051]","[0.8263331, 0.0077022514, -0.07497258, -1.2607299, -1.1879253, 0.75076205, 1.3339573, -0.8373999, -0.81444985, 1.3703945]","(100, 20)",1e-05,"[0.27176302671432495, -0.29603078961372375, 0.12891317903995514, -1.8379210233688354, -0.2907772958278656, 0.8206220269203186, 1.5521608591079712, -1.4680382013320923, 0.05401045083999634, 0.9446818828582764]"
7,"[-1.7962881168495544, -1.2732067659801491, 0.8889886203523798, 2.951012883596368, 1.2646958340563796, -0.3323120601885993, 0.0903106840418626, -0.13735260074694355, -0.9151583016949827, -1.3520889193794698]","[-1.6979879476832072, -0.745448213548314, -0.3255003972473889, 1.3184101975608118, 1.8739404929492873, -0.5083924458995719, -0.4523972739014501, 0.3736915046230299, -0.31349366045575905, -0.6613341614854449]","[-1.2355517, -1.2115669, -0.028131211, 1.3344065, 1.496709, 0.49993598, -0.31775945, 0.44205752, -0.24659258, 0.0959272]","(100, 20)",0.0001,"[-1.5350329875946045, -1.156059980392456, -0.3622617721557617, 1.2559958696365356, 1.6167287826538086, -0.3046973943710327, -0.5284507274627686, 0.37638768553733826, -0.5483500361442566, -0.6271302103996277]"
73,"[-2.5376221671283297, -1.2580984383368738, -0.3346163985270597, 0.49886123812781336, 2.9658841044232194, 2.5419784354427586, 1.748233198849274, 0.6511930271995904, 0.4982793667647232, 1.3323473686472305]","[-1.534932330352177, -1.436521489891586, -0.14916478818273254, -0.12136248648755517, 0.5371586091124227, 2.5374839110742378, 0.782471509972768, 0.9299344799266405, 0.041638868527818784, 0.3493396369380069]","[-0.9697151, -1.1947248, 0.48254642, 0.07414958, 0.39150915, 1.5599536, 1.060823, 0.9603625, 0.18765114, 0.05758101]","(100, 20)",0.0001,"[-1.4412444829940796, -1.2850053310394287, -0.09341651201248169, -0.04581570625305176, 0.5364241600036621, 2.4178168773651123, 0.54923415184021, 0.740647554397583, -0.08122754096984863, 0.39282873272895813]"
57,"[0.7691340464710884, 0.340600860179081, 0.8267172167726493, 0.6635427933439457, 0.6719199264570652, 0.6416426284352383, 0.8824718242536251, -0.2160054395044846, -0.8160575970590329, -1.6902358651616616]","[-0.5756662577390124, 1.0554053436725186, -0.32285430640109547, 0.7543110795960487, 0.0614807356347043, 0.3729992154203001, 0.2300017557116876, 0.5088611178550742, -0.6585295026157592, -0.42745986164642813]","[-1.0466347, -0.08330345, 0.19287701, 0.8627407, -0.3769099, 0.106205076, 0.47047377, 0.5090973, -0.15557371, -0.56718576]","(100, 20)",0.0001,"[-0.6487166285514832, 1.131056785583496, -0.1984909474849701, 0.7499125003814697, 0.23160341382026672, 0.3634149730205536, 0.3591507375240326, 0.5680586099624634, -0.6853107810020447, -0.4751991927623749]"
95,"[-1.8408205377327054, -0.03628414253457146, 0.47017977591069965, -2.5357434101446676, -2.625633797650085, -2.178204033737437, -0.8323780526776967, 1.887831065411457, 0.7018165890233634, -1.0450361336430805]","[-0.4618821122228167, -1.0395328575333243, 0.8195158568388687, 0.10628075812606153, -2.414362866492451, -0.7737494317514252, -1.0161757398574354, 0.17485658361555428, 1.814781226655481, -0.5450072462707811]","[0.20683512, -0.19290337, 1.17689, -0.11684305, -0.966237, 0.63812625, -0.24587154, -1.1292673, -1.2912022, -0.8600029]","(50, 10)",1e-05,"[-0.42954087257385254, -1.0828397274017334, 0.8014340400695801, 0.1455305814743042, -2.5203495025634766, -1.0408477783203125, -1.0598397254943848, 0.26429247856140137, 1.494875192642212, -0.5402488708496094]"
97,"[-1.5808474741224197, -1.2290528862580499, 1.346181297541957, 1.1976573512813244, 0.3366372538547029, -0.6307799657498392, 0.1618084638687156, 0.2954837610351196, -0.2282927930042342, -0.06259748933095696]","[-1.3072190918419822, -0.6144420137771317, -0.6147636498973463, 1.604485878754506, 0.11279911560358014, 0.10107224788031996, -0.5985218386087331, 0.5006276465609918, 0.002299345065271241, -0.2558098988499508]","[-1.5641618, -0.6923373, 0.29755324, 1.0248843, 0.47985488, -0.30566406, -0.8861276, 0.9555572, 0.46912122, 0.34232265]","(100, 20)",1e-05,"[-1.4166747331619263, -0.5595452785491943, -0.4085339605808258, 1.8408523797988892, 0.018242880702018738, -0.09173356741666794, -0.5823155045509338, 0.5932708978652954, 0.1310299038887024, -0.3926022946834564]"
47,"[-1.7111665383308072, -1.3271955440327867, -0.8947412509936394, 0.5082325191167953, 1.644393493709316, -0.3910509437959291, -0.09076708797623323, 0.1277131193985414, -0.8578829534384619, 1.2438912514993927]","[-0.7075626129649617, -1.2383178577387128, -0.18791163965311308, -0.36299818443075543, 0.8383072300302331, 0.9557272923376828, -1.1881475828598107, 0.5363787333926099, -0.09622450215700934, -0.7452347904924969]","[0.08811183, -0.8309571, -0.6124536, -0.58629584, 0.12438184, 0.680818, -0.033375744, 0.077100895, 0.43194026, -0.36421108]","(100, 20)",0.0001,"[-0.46794164180755615, -1.2550230026245117, -0.4781308174133301, -0.43743789196014404, 0.9994214773178101, 0.8595259785652161, -0.9115509390830994, 0.7135276794433594, -0.19529080390930176, -0.5501810908317566]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855311960933, 1.9534454876409275, 0.7179691398652029, -0.6667820171072979, -0.1333805752632981, 0.6821206985057431, -0.41946660150930654, 0.8798187854001369, 1.221053604743374, 0.3325845397625711]","[2.682615, 1.4917945, -0.8997416, -1.4933745, -0.77338564, 0.0055944733, 0.1883894, 0.64469707, 0.8146725, 0.79196626]","(50, 10)",1e-05,"[0.26101869344711304, 2.558475971221924, 0.5393679141998291, -0.5074005126953125, -0.03246992826461792, 0.7276821136474609, -0.35192716121673584, 0.9595521688461304, 0.9178488254547119, 0.20509982109069824]"
56,"[1.1277697917032894, -0.6167016375988958, -2.2454707975740966, -1.7216037819454042, -0.2057979258287624, -0.6431066014382045, -0.994871653897775, 0.13107371707070214, 0.08136512881196556, -0.40860584270981265]","[1.4932332608483412, -0.1504634607184563, -0.7908307717772567, -1.5521188279192026, -0.34009359626404556, 0.40560701180921566, -0.6943650736795459, -0.4511481429464359, 0.563564792873223, -0.19104600163434404]","[0.1808218, -0.39801982, 1.1675965, 1.223768, -1.5327697, -1.040514, -0.31024525, -0.51663524, 1.7391591, -1.5017684]","(50, 10)",1e-05,"[1.1645228862762451, -0.03515303134918213, -0.8476854562759399, -1.5503108501434326, -0.5608392953872681, 0.287221759557724, -0.7235661745071411, -0.6509114503860474, 0.7738696336746216, -0.3172163665294647]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540036259, -2.401717789180623, -1.766064530845529, -0.5122459526614727, -0.44357341720360827, 0.6633123152393554, -1.43046689539637, -1.05911080225231, -0.9059390981130855, 0.5836529066401555]","[-0.20928556, -2.1382842, -1.2513223, -0.7685616, 0.6025035, 1.0358429, -2.1170144, -1.2709838, -0.36299482, 1.3773999]","(100, 20)",0.0001,"[-0.823216438293457, -2.8213253021240234, -1.2929861545562744, -1.514243245124817, 0.0691218376159668, 0.6119498610496521, -1.5296831130981445, -1.0395889282226562, -1.0851101875305176, 0.7044785618782043]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.38243733672059554, -0.29539852515135123, 0.5032605068681003, 0.9119965083142767, 1.2174331510405616, 1.3358768186032886, 0.5788943549760377, -0.02322213562795372, -1.3140956334420004, 1.1163778102008293]","[-0.30595812, 0.5940919, 0.31818944, -0.035954345, -0.26993087, -1.1765747, -0.052289866, 0.99763453, 0.13410084, 0.42626265]","(50, 10)",0.0001,"[-0.30769917368888855, -0.4439639747142792, 0.3136078715324402, 1.1112998723983765, 1.3859124183654785, 1.273521065711975, 0.6523889303207397, 0.06412312388420105, -1.2766698598861694, 0.431540310382843]"
65,"[3.4335508773089245, 3.144454023541827, 0.841010547351804, -1.5892790549141784, -1.825150136671232, -1.909472434156661, -2.6573631781809595, -2.932104031235805, -2.411024914237837, -0.6711922413533821]","[1.515136408143694, 1.8802918530708168, 1.0210281135174508, -0.6121721800885074, -1.453917775986262, -0.5947901336837977, -0.8917008022466039, -1.4290476028421009, -1.2573490423714384, -0.7783930596770302]","[1.5383579, 1.6779476, 1.562729, -0.20200436, -2.0463588, -1.0580281, -0.61396796, -0.89113647, -0.7748407, -0.9175762]","(100, 20)",0.0001,"[1.5219703912734985, 1.4260475635528564, 0.8885624408721924, -0.7067486643791199, -1.8291016817092896, -0.6488175392150879, -0.9154255390167236, -1.269204020500183, -1.126283884048462, -0.718401312828064]"
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.7757707519459813, -0.6065385173319822, 0.13701538160932414, 0.2903648387283267, 0.4316250299227421, -1.0308934604405149, -0.33671038309439766, -0.9317240756429412, 2.423428609526753, 0.9256807681473089]","[-1.266851, -1.1261909, 0.54304206, 0.8520503, -0.6787726, -0.9973687, -1.0234042, -0.42628124, 1.7595651, -0.16606908]","(100, 20)",0.0001,"[-0.8343117237091064, -0.5728226900100708, 0.22367367148399353, 0.40969082713127136, 0.3342839181423187, -1.028518557548523, -0.354168564081192, -0.7373064756393433, 2.330547571182251, 0.8336148262023926]"
62,"[-0.38103550211399373, 2.3179132758350227, 1.9676456316651094, -0.6949430781875117, -0.015844449814724992, 0.7120288144408287, 1.6757146923382078, 0.37580041088353155, -1.5290659513724867, -2.3072879293107276]","[-1.7446886590749588, 1.2471535245019987, 1.8626008211819503, 0.353764504450078, -1.4693070342860257, 0.65953062458431, 0.45429834587653817, 1.0936652549250812, -0.6062988903655993, -1.3353803577024534]","[-1.213522, 0.36752686, 1.4572034, 0.48727298, -1.0280544, 0.6844402, 0.7632965, 0.41785234, -1.0244615, -1.5223032]","(100, 20)",1e-05,"[-1.8992856740951538, 0.8831378221511841, 1.8589236736297607, -0.01947641372680664, -1.4079310894012451, 0.6656712293624878, 0.48560965061187744, 1.2663424015045166, -0.6142414808273315, -1.4686998128890991]"
60,"[0.9526084233240861, 0.08244639626527595, 0.7032575939323291, 0.9462779478182216, -1.4780112925573055, -0.929984919829518, 0.30529261319500667, 0.7760026384822799, 0.49816301967014687, -0.9583953158693476]","[1.3741617108691773, -0.10197888306584102, -0.18363411824272108, 0.6623081591677501, 0.3771236888739974, -1.7332503232646692, 0.2682474062920792, 0.45503369845356384, 0.42305677290189525, 0.04595024273991749]","[0.42007634, 0.62891823, 0.858943, 0.856229, 0.1745898, -0.35849538, 0.53347975, 0.7447907, 0.053849302, -0.9990281]","(50, 10)",1e-05,"[1.547502875328064, 0.0901160016655922, -0.2956640422344208, 0.682920515537262, 0.3230513632297516, -1.7872569561004639, 0.15099510550498962, 0.5767415761947632, 0.2743237018585205, -0.05666079372167587]"
58,"[-1.1360804360825063, -2.3528033865031404, -1.9444738901971435, -0.3170785714627838, 0.2701104409570658, 0.5509030547183833, -0.37519938614217074, -0.22247583389512038, 0.902296877008832, 1.680020654510379]","[-0.6361283293190341, -0.6256766683026819, -1.7362583247077172, -0.6454829527424687, 0.2508216102327069, 0.10380298281709237, 0.42100224289725163, -0.6234307203926153, 0.1645999395763101, 0.790045941427334]","[0.19514666, 0.13594379, 0.9266206, 0.88599557, 0.5705896, 0.060721014, 0.3182771, -0.6464363, -1.2089853, -0.23545727]","(50, 10)",1e-05,"[-0.6772512197494507, -0.7927827835083008, -1.7425873279571533, -0.6987953186035156, 0.21980568766593933, 0.31674471497535706, 0.3500775992870331, -0.7559794783592224, 0.01622810959815979, 0.8780825138092041]"
99,"[0.8573606561197087, 2.6652747225376228, 2.553801771180517, 0.32072359499827585, -0.3090027839208697, -0.5610798974268356, -1.999372983436337, -0.9593340330067425, -1.5437940233328593, -1.4610008393222689]","[-0.5237227771612865, 1.2423107810850893, 1.6509003690628252, 1.1761509544410473, -0.5929358291054603, 0.06798005798962059, -0.5236989517524206, -1.5293754614183677, 0.1929094815182859, -1.4944723451869706]","[-0.40934166, 0.5279544, 1.1465778, 0.28875604, -0.95127785, -0.4312603, -0.98924017, -1.151386, -0.6711877, -1.2341375]","(100, 20)",0.0001,"[-0.3951614797115326, 1.5585390329360962, 1.8165762424468994, 1.091877818107605, -0.7370331287384033, -0.17560413479804993, -0.4155803322792053, -1.3351240158081055, 0.3218217194080353, -1.144736647605896]"
