seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
77,"[0.24622065274750415, 1.0890274668618551, 1.1317004588103599, 0.9311535368048494, -0.38726243233612045, -0.6997465916529763, 0.4300835202433518, 1.1174021830434606, 0.6362336595329503, -0.7596260725035046]","[-0.41153606729488623, 0.45198868639494727, 0.8630331236643815, 0.7001838969781691, 0.5810615883157648, -0.6777932264940029, -0.3608499784059748, 0.6105085094463392, 0.812147928320291, 0.23015969537280478]","[-0.38758269818582713, 0.41983534373032705, 0.8575776065919931, 0.6936911064584196, 0.5767634656286948, -0.6469786777019, -0.37310469053274403, 0.5930323688711355, 0.8027922564033652, 0.23641512553112073]","(1, 0, 1)",0.31610528661272164,0.6765413251961696,"[-0.3222618549528384, 0.33785304020975954, 0.9062885643265617, 0.6756106004521862, 0.5493393219553866, -0.6245965787418957, -0.42654210400222087, 0.6462494286722902, 0.8262189526923558, 0.20717877666032009]","(3, 0, 0)","[-0.42603427, 0.26410732, 0.9944429, 0.8455033, 0.7445563, -0.7440506, -0.7976235, 0.53554523, 0.90506023, 0.6050879]","(20, 10)",0.0001,"[-0.37173783779144287, 0.4191147983074188, 0.8642798662185669, 0.6880134344100952, 0.5901534557342529, -0.7678213119506836, -0.31466466188430786, 0.5702855587005615, 0.8170970678329468, 0.25935688614845276]"
86,"[-1.053605686133575, -0.8829235935390368, -0.621673625728832, -0.8505325239963792, -0.86748778064892, 0.2395305728917369, 0.8466424303377501, 0.4149480654767686, -0.6857906490263341, -1.063394691695795]","[-0.7888615642590333, -0.6591749040040583, -0.5533361415370077, -0.34500555496032814, -0.6780297465162152, -0.5284729073908123, 0.5037670265871431, 0.5947589170441785, 0.11756860695467933, -0.7445749525036738]","[-0.7981073830466846, -0.6152553910539326, -0.5449576407488135, -0.3236748252833571, -0.6703247222498521, -0.5009884581732621, 0.5076629850270512, 0.5671659140052645, 0.1061380718481445, -0.7387411184029672]","(1, 0, 1)",0.3436636358714417,0.7744594455995445,"[-0.7419718886715627, -0.7441234902570164, -0.4634580362546745, -0.3379136636310088, -0.6551751550052413, -0.5369348240592194, 0.5125653764532309, 0.6027490720291073, 0.05200066455977875, -0.7430206919995632]","(3, 0, 0)","[-0.7148511, -0.9316373, -0.77086747, -0.5169511, -1.0023351, -0.90212893, 0.12955074, 0.6331655, -0.016621795, -1.0817052]","(10, 5)",0.0001,"[-0.8341810703277588, -0.7871325612068176, -0.481841117143631, -0.3777870237827301, -0.8258081674575806, -0.6001178026199341, 0.691472589969635, 0.661045253276825, -0.0029234103858470917, -0.7120983004570007]"
82,"[0.5965816182483674, 1.2990713543801533, 1.9234065624372736, 1.406278453618136, 0.7102716267622579, 0.4623261112951719, 0.3983423829156504, 0.739548226017041, -0.1040164850777916, 0.4512726259317906]","[0.09717399050939596, 0.5479946229936694, 1.0250740428833187, 1.4108695409956142, 0.700843683120329, 0.3598497852020934, 0.28240121869412527, 0.25714177356858775, 0.6109773392327471, -0.40950515469416515]","[0.049748445861866636, 0.6015422273005098, 1.0368041549619278, 1.4914035423417826, 0.7499560084071106, 0.3517976503343521, 0.2542316267420614, 0.2058280725078349, 0.5950656764589547, -0.40709317000870454]","(4, 0, 0)",0.328367182317182,0.8054299974726664,"[0.049748445861866636, 0.6015422273005098, 1.0368041549619278, 1.4914035423417826, 0.7499560084071106, 0.3517976503343521, 0.2542316267420614, 0.2058280725078349, 0.5950656764589547, -0.40709317000870454]","(4, 0, 0)","[0.16186461, 0.67184824, 1.0350063, 1.3422004, 0.9974877, 0.51154095, 0.37426186, 0.19559824, 0.5237635, -0.74278635]","(20, 10)",0.0001,"[-0.06086860969662666, 0.6475006341934204, 0.9958651065826416, 1.2589681148529053, 0.6878827214241028, 0.3815824091434479, 0.39147889614105225, 0.37257346510887146, 0.690156102180481, -0.43507814407348633]"
79,"[-0.6303287116750474, -0.4172462558880245, -0.7572533394594584, -0.019003206271569206, 0.4268367240084925, -0.4111084786236091, 0.2619592123410066, -0.4100592315646806, -1.152792322082976, 0.0648824619404823]","[0.2835713083607613, -0.7721143658554281, -0.031189072960310454, -0.7416588029793032, 0.35182619521808234, 0.2509236263994513, -0.5365702918233348, 0.530244358252674, -0.6751814106910177, -0.8152016167374673]","[0.2839750726604106, -0.7426974370780819, -0.05990373781719738, -0.7043436086354415, 0.3050395372333898, 0.27189150511472515, -0.5225448573165967, 0.4937222391809266, -0.6204894292940556, -0.8251758831983556]","(1, 0, 1)",0.33951585122342165,0.9684121972709249,"[0.19138686123089077, -0.7597682951965482, -0.20152439386105564, -0.5740728422790096, 0.19900797453918997, 0.39613135863500726, -0.49780706472627073, 0.3559890422590197, -0.44808387685062157, -0.9360081892016469]","(2, 0, 0)","[0.52400124, -0.5718148, -0.086650774, -0.66771525, 0.48781267, 0.24779707, -0.44131124, 0.34603244, -0.37221053, -0.81551373]","(20, 10)",0.0001,"[0.33334463834762573, -0.622275173664093, -0.18745467066764832, -0.6420413851737976, 0.38488051295280457, 0.31133586168289185, -0.46124911308288574, 0.5847024321556091, -0.46276259422302246, -0.8739046454429626]"
97,"[1.4183671678152758, 0.4139600652939346, 0.48535394723718606, -0.04410255415612191, 0.4525782606865739, 0.09852123979295663, 0.0581639591738482, -0.5169310831622613, -0.35451166912538934, 0.8486503987237831]","[0.7543061489748016, 1.041214093327875, -0.10664698137000295, 0.5386774379221875, -0.3134412731172157, 0.6092988972451818, -0.20612820882963426, 0.16122806358866532, -0.597545114956594, -0.05573911164709233]","[0.7418414170758014, 1.06876260182247, -0.18881087457909165, 0.6237967051206517, -0.4104711643230073, 0.7142468929309957, -0.30818687271592987, 0.23823873335651072, -0.6793009473268079, 0.017106113082103525]","(1, 0, 1)",0.33885190611376587,0.7229845507539282,"[0.7554685479557164, 1.0691973154081769, -0.15077825535199546, 0.5636889380270487, -0.4279959255032456, 0.5891829359796766, -0.25323590617559344, 0.151756714140469, -0.6137895394317207, -0.06413008669399617]","(4, 0, 0)","[0.65426797, 1.0238954, 0.09340501, 0.47180855, -0.3591259, 0.3933851, -0.024913348, 0.15257685, -0.7148687, -0.32770562]","(20, 10)",0.0001,"[0.725233793258667, 0.9858136177062988, 0.05732417106628418, 0.4439033567905426, -0.3630777597427368, 0.6139643788337708, -0.3294752240180969, 0.07574164867401123, -0.6055478453636169, -0.13766425848007202]"
87,"[0.37304200380651775, 0.5762159787098875, -0.19769908031622863, -0.3203639541219173, -0.8153877939653668, -0.3420536830765592, -0.41000703934783667, -1.321035881999118, -0.1696072908106876, 0.6487607692576584]","[0.0668150779555817, 0.3396344648287269, 0.4063987462955241, -0.40089845346399067, -0.11991472738992198, -0.7554304302704058, 0.03566153205864367, -0.4278378053771585, -1.1071169793105387, 0.38395119884458173]","[0.16214593513021724, 0.26656309033640585, 0.4838795057558867, -0.45847571305734725, -0.07808998786696941, -0.7243930811915977, 0.04012228139668084, -0.43513361282131957, -1.2439064065283563, 0.49745881856117125]","(3, 0, 0)",0.3288360128033995,0.9139142552258973,"[0.16214593513021724, 0.26656309033640585, 0.4838795057558867, -0.45847571305734725, -0.07808998786696941, -0.7243930811915977, 0.04012228139668084, -0.43513361282131957, -1.2439064065283563, 0.49745881856117125]","(3, 0, 0)","[-0.058604542, 0.14312382, 0.27577752, -0.5251737, -0.03602583, -0.7316704, 0.18128826, -0.4981592, -1.3393867, 0.4296698]","(10, 5)",0.0001,"[0.10521399974822998, 0.3405451774597168, 0.4734650254249573, -0.4116663932800293, -0.08291900157928467, -0.8829663991928101, 0.14779818058013916, -0.4936755895614624, -1.0932413339614868, 0.5463408827781677]"
98,"[-0.024751709486492857, -0.5971460663241378, 0.2728564640434047, 1.1688558513803806, 0.18526211348455457, 0.6983190008011432, 1.230512166014851, 1.0703487013429358, 1.414747368266163, 1.289010327184216]","[-0.14517548450490225, 0.04783603276595827, -0.621064082707117, 0.5833885053969632, 0.8771615986818991, -0.253318685856395, 0.8249783437293408, 0.8180229941501806, 0.6613372042678455, 1.0840787661322402]","[-0.09709543185069636, 0.019745385718208584, -0.5878903847582015, 0.5251372869148925, 0.8980697549168585, -0.2222883210629114, 0.7743908286642185, 0.845293735675359, 0.6593490926242765, 1.0778899786948477]","(1, 0, 1)",0.3299158257611087,0.7795895089838736,"[-0.10249575148938961, -0.19028952452245054, -0.5591526252486114, 0.4556749020566062, 1.0201777725094794, -0.20990217353370952, 0.6001885588776621, 0.9367291486461031, 0.6107660754311115, 0.9912784504434635]","(2, 0, 0)","[-0.016745774, -0.3838669, -0.7048558, 0.461617, 0.95090485, -0.10433183, 0.51258427, 0.76619744, 0.4921055, 0.7797803]","(20, 10)",0.0001,"[-0.2711442708969116, 0.1329905390739441, -0.5648268461227417, 0.5287500023841858, 1.044921875, -0.1978996992111206, 0.8949254751205444, 0.8215698003768921, 0.6892391443252563, 1.0432755947113037]"
93,"[0.30153223106988497, -0.10321544872931196, -0.2748992041791227, 0.29015353002316857, 0.35914253840275745, 0.9712980800074007, 1.1340918819236876, 0.33791150229537725, 0.40404228402007347, 0.5769322414121981]","[0.45274007283906675, 0.0751621946503516, -0.14079654605448777, -0.20450093115187884, 0.392403995599108, 0.16294054060320345, 0.889827809705799, 0.6891779770707881, -0.0066774862400167945, 0.40738102714008184]","[0.4039366995234351, 0.20082999004053342, -0.17270733950782144, -0.18542587585821693, 0.3873276708417265, 0.19341563076916177, 0.8478624456411701, 0.7613353264633389, -0.007325654989455921, 0.4157528520052467]","(3, 0, 0)",0.3446137138793326,0.8227873958968289,"[0.4039366995234351, 0.20082999004053342, -0.17270733950782144, -0.18542587585821693, 0.3873276708417265, 0.19341563076916177, 0.8478624456411701, 0.7613353264633389, -0.007325654989455921, 0.4157528520052467]","(3, 0, 0)","[0.3220784, 0.41971022, -0.036243238, -0.19980364, 0.51784426, 0.3455478, 0.7934648, 0.74636763, 0.28263777, 0.422015]","(20, 10)",0.0001,"[0.39718568325042725, 0.21724629402160645, -0.06665211915969849, -0.12479060888290405, 0.3846482038497925, 0.27025115489959717, 0.988450288772583, 0.8546122312545776, 0.0016270875930786133, 0.42889249324798584]"
91,"[0.3545847810736995, -0.38975637253466244, -1.529425353097951, -0.8268873015709277, 0.6365461092780518, -0.15301607298961528, -0.4043066933888111, -1.0811037141111999, -1.848357109134251, -2.2259245068820883]","[-0.18622597904702598, 0.4476977705972125, -0.6136052578332687, -1.2226227241813166, -0.21557593948026943, 0.7443340790181865, -0.5251831124987085, -0.14171513713945683, -1.0102461455414715, -1.3432340363635151]","[-0.19123619111272006, 0.4533797264961904, -0.6194978620465335, -1.225940273889432, -0.2117336686060645, 0.7483688514453666, -0.5339038438215283, -0.13531246144821624, -1.016600915680439, -1.344499898615293]","(1, 0, 1)",0.33354690365380957,0.7284035818056388,"[-0.1682974083424046, 0.3993650778974702, -0.566891548042885, -1.2571642746637268, -0.14955759524381862, 0.7284622988187055, -0.6357558772654117, -0.19481770247664146, -0.9044332965981885, -1.3867741254479613]","(3, 0, 0)","[-0.2647625, 0.3986852, -0.41350752, -1.2017425, -0.13085118, 1.0377158, -0.4952388, 0.03168218, -1.0105858, -1.1443138]","(10, 5)",0.0001,"[-0.13868343830108643, 0.5403882265090942, -0.569776177406311, -1.1489311456680298, -0.3042784333229065, 0.8616331815719604, -0.452803373336792, -0.11279618740081787, -0.9894498586654663, -1.2594226598739624]"
84,"[-1.0773882682801095, 0.09131150572273972, 1.4135278971612522, 1.2096555701259912, 0.8029150850723583, -0.31707212454065514, -0.10828527337610316, 0.10507598256799106, 0.7912046177200425, 0.930934130756752]","[-0.5941391785567693, -0.7803186790017248, 0.4814708452236021, 1.1727924745494511, 0.6232593328512657, 0.4912854186467255, -0.5627148338640179, 0.17307214355590578, 0.018539910790038167, 0.7819346623250234]","[-0.5687083287481925, -0.7350598780763036, 0.41766597022147406, 1.1583027691655945, 0.562222087724828, 0.486700704581594, -0.46609393465429205, 0.17665726492776085, 0.0971656173643774, 0.7102646921507088]","(3, 0, 0)",0.3413270853405336,0.9098385356481761,"[-0.5687083287481925, -0.7350598780763036, 0.41766597022147406, 1.1583027691655945, 0.562222087724828, 0.486700704581594, -0.46609393465429205, 0.17665726492776085, 0.0971656173643774, 0.7102646921507088]","(3, 0, 0)","[-1.0306977, -1.114687, 0.18556243, 1.2456708, 0.63244, 0.37652856, -0.50434697, 0.07830274, 0.17112789, 0.755728]","(50, 20)",0.0001,"[-0.5798004865646362, -0.8446624279022217, 0.4218088388442993, 1.0309548377990723, 0.6783081293106079, 0.4417332112789154, -0.49036264419555664, 0.08257797360420227, 0.07875192165374756, 0.6859716176986694]"
96,"[-1.7501678292007754, -0.7971942000059093, 0.3938658922474092, -0.45714863756277946, -1.052168722196051, -1.0664714795621473, -0.7293493968282486, -0.5032054302575537, -0.23205691191626843, 0.4997808401105744]","[-0.9695056609500554, -1.2654149987257477, -0.1644867006430355, 0.47610924256892695, -0.695203258847243, -0.7045670927724295, -0.7141879331759325, -0.37225543024028235, -0.31707771513741256, -0.07351805434756215]","[-0.9944316129433834, -1.2646554476160536, -0.18241765860627146, 0.5312176652292413, -0.6691048540496227, -0.6491481295041589, -0.7297476256994391, -0.4342007084336089, -0.3066403261179549, -0.05196494748527028]","(4, 0, 0)",0.32324264878213865,0.8900040411834983,"[-0.9944316129433834, -1.2646554476160536, -0.18241765860627146, 0.5312176652292413, -0.6691048540496227, -0.6491481295041589, -0.7297476256994391, -0.4342007084336089, -0.3066403261179549, -0.05196494748527028]","(4, 0, 0)","[-1.1185507, -1.395244, -0.25970873, 0.6373856, -0.50921696, -0.8175867, -0.6275992, -0.39157724, -0.25001973, -0.11689831]","(20, 10)",0.0001,"[-0.9618184566497803, -1.1652425527572632, 0.019784435629844666, 0.4014435410499573, -0.6102176308631897, -0.918738842010498, -0.8229458928108215, -0.4706532955169678, -0.3400425910949707, -0.09942705929279327]"
100,"[0.6222004416663334, -0.14643987609322695, -0.589992441037281, 0.5659891711853549, 1.149165459575575, 0.4060878722864004, -0.529152482535381, -0.016476438998050513, 0.34979229227538555, 0.2217781204849847]","[0.10549828280820003, 0.5694513002622333, -0.4311655262243436, -0.37440967792510915, 0.7531940101479094, 0.7725684545016201, 0.019803645035590345, -0.5390543050531762, 0.2530507135285376, 0.22326693551111676]","[0.0946088613280287, 0.5778935974401681, -0.36867238346003034, -0.3782835819482631, 0.710930696667147, 0.6970281416718065, 0.06265464384900332, -0.4588584463553834, 0.21529037305258616, 0.1590587120912877]","(4, 0, 0)",0.324870961472083,0.8077641429107106,"[0.0946088613280287, 0.5778935974401681, -0.36867238346003034, -0.3782835819482631, 0.710930696667147, 0.6970281416718065, 0.06265464384900332, -0.4588584463553834, 0.21529037305258616, 0.1590587120912877]","(4, 0, 0)","[0.044807654, 0.50776285, -0.5940848, -0.48973525, 0.5491124, 0.5832586, 0.1846076, -0.6971179, 0.41728646, 0.078240804]","(10, 5)",0.0001,"[0.07897704094648361, 0.43664437532424927, -0.38880497217178345, -0.3875923752784729, 0.5916318297386169, 0.7381290793418884, 0.02631043642759323, -0.49541550874710083, 0.1832348108291626, 0.20035320520401]"
99,"[-0.6498029850777745, 0.3893539140723592, -0.008361240862607366, -0.7097390734515481, -1.0072067818740826, -0.6339129644263006, 0.7135116813054091, 1.396591786710745, 1.0031708116774778, -0.4296508252965735]","[-0.11705891312578315, -0.5912735285148829, 0.6849906783298007, -0.3508565800275077, -0.5343107834377943, -0.7400513901551855, -0.2638872693487079, 0.8454553159797631, 0.9738641287208634, 0.5162387473170461]","[-0.1160259396919073, -0.6399208219605894, 0.6017025982668773, -0.32027365877576935, -0.5251003183898704, -0.7074585964561595, -0.3185635530609263, 0.8443718401661375, 1.0128389217681293, 0.5731940314030132]","(4, 0, 0)",0.3172589465574917,0.7695890438504499,"[-0.1160259396919073, -0.6399208219605894, 0.6017025982668773, -0.32027365877576935, -0.5251003183898704, -0.7074585964561595, -0.3185635530609263, 0.8443718401661375, 1.0128389217681293, 0.5731940314030132]","(4, 0, 0)","[-0.21640411, -0.64542454, 0.56030196, -0.17128545, -0.5750647, -0.7030852, -0.3103297, 0.88591003, 1.1382215, 0.7957099]","(10, 5)",0.0001,"[-0.03179843723773956, -0.6563854813575745, 0.4930386543273926, -0.14067628979682922, -0.686366081237793, -0.6593766808509827, -0.27886372804641724, 0.7503120303153992, 0.9650579690933228, 0.4794899821281433]"
